Text,Start Time,Duration
because of essentially people look at,7984.96,2.48
what the what public health has done and,7987.44,1.679
said i mean they've lied to me a whole,7989.119,2.401
bunch of times a whole bunch of things,7991.52,1.92
is the general sense and there are,7993.44,2.08
consequences of that,7995.52,1.599
we're going to have to work in public,7997.119,1.361
health for a long time to try to regain,7998.48,2.239
the trust of the public,8000.719,2.081
throughout all of this you've been,8002.8,2.0
inspiring to me to a lot of people,8004.8,2.879
you've been,8007.679,1.601
uh fearless,8009.28,1.68
uh bold,8010.96,1.6
in these kind of challenging the,8012.56,2.0
policies,8014.56,1.44
and not in in a martyr kind of way,8016.0,2.96
because you're walking,8018.96,1.84
the line gracefully and beautifully i,8020.8,2.08
would say,8022.88,1.52
and,8024.4,1.6
looking at that,8026.0,1.92
i think you're an inspiration to a lot,8027.92,1.6
of young people so i have to ask what,8029.52,2.4
advice would you give them,8031.92,1.92
if they're thinking of going into,8033.84,1.68
science if they're thinking of having an,8035.52,3.04
impact in the world what advice would,8038.56,1.44
you give them about,8040.0,1.679
their career,8041.679,2.0
and maybe about their life thinking,8043.679,2.4
about somebody in high school maybe an,8046.079,1.921
undergraduate college i'd say a few,8048.0,2.159
things one is this is a wonderful,8050.159,2.08
profession you have an opportunity to,8052.239,2.96
improve the lives of so many and do it,8055.199,2.4
by having fun,8057.599,1.52
the kind of play we're talking about,8059.119,1.681
it's an absolute privilege,8060.8,2.24
to be able to work in this kind of area,8063.04,2.48
um,8065.52,0.88
uh and to young people looking to say,8066.4,2.08
that that have,8068.48,1.52
some gifts or desired for for this area,8070.0,2.639
i say please you know,8072.639,1.761
go for it like do serious science,8074.4,2.48
broadly yeah i mean it could be it could,8076.88,2.239
be i mean i'm not i don't have any gifts,8079.119,1.6
in ai but like you know it could be your,8080.719,1.281
buddy but you know or in health or or in,8082.0,2.4
medicine or whatever whatever your gifts,8084.4,2.48
lie develop them work hard and develop,8086.88,2.16
them because it's worth it it's worth it,8089.04,1.52
not just um,8090.56,1.92
not just because you get some status but,8092.48,2.0
because the the journey is fun,8094.48,2.32
and the result is uh improvement to the,8096.8,2.319
lives of so many so i think that that is,8099.119,2.401
the encouragement i give i'd also say if,8101.52,2.88
you're looking at this ugliness of this,8104.4,1.759
debate that's happened over the pandemic,8106.159,2.96
i i'd say to young people we need you to,8109.119,2.241
come come in and help transform it many,8111.36,2.56
of the people you see in this debate,8113.92,1.04
that behave poorly,8114.96,2.0
i actually forgive them i've done my,8116.96,2.159
best to try,8119.119,1.361
um,8120.48,1.199
because,8121.679,0.881
their act their many of them are acting,8122.56,1.84
out of their own sense that they're that,8124.4,2.0
they need to do good but they've but the,8126.4,1.92
mistake they've made is is in in is in,8128.32,2.399
this arrogance and this power but when,8130.719,1.841
you come in remember that example as a,8132.56,1.76
negative example and so that you when,8134.32,2.16
you join the debate,8136.48,1.759
you'll join it in a spirit of humility,8138.239,2.081
in the spirit of trying to learn um,8140.32,2.0
while keeping that that love of,8142.32,2.56
that led you to enter the field in the,8144.88,1.759
first place,8146.639,1.52
and yeah,8148.159,1.52
choose forgiveness versus like derision,8149.679,2.541
[Music],8152.22,1.06
um,8153.28,1.04
like the people that,8154.32,1.6
you know have messed up like give them a,8155.92,2.319
pass,8158.239,1.041
because that's how,8159.28,1.6
it feels like that's how improvement,8160.88,1.52
starts funny i've been thinking this,8162.4,1.92
it's like uh,8164.32,1.2
i told you i'm christian right so like i,8165.52,1.92
thought like god has given me many,8167.44,2.0
opportunities to forgive people learn,8169.44,2.0
learn to practice how to do that give,8171.44,1.279
you a gift it's a very humbling thing i,8172.719,2.0
guess,8174.719,0.721
is there a,8175.44,1.4
memory,8176.84,1.56
from when you were young that was very,8178.4,2.16
formative to you,8180.56,1.599
so you just gave advice to some young,8182.159,1.761
people is there something that stands,8183.92,1.679
out to you that uh,8185.599,3.281
a decision you made an event that,8188.88,2.319
happened that made you the man you are,8191.199,2.32
today,8193.519,1.84
i actually grew up in a relatively poor,8195.359,2.401
environment like i was born in india,8197.76,2.558
and i moved when i was four,8200.318,2.32
my dad had uh eight brothers and sisters,8202.638,3.522
and my mom had four brothers and sisters,8206.16,2.158
she uh grew up in the salomon in,8208.318,2.4
calcutta,8210.718,1.522
my dad his dad died when he was young,8212.24,2.478
and he supported his family his kid his,8214.718,1.68
brothers and sisters with university,8216.398,1.281
scholarship money,8217.679,1.361
came to the u.s and my dad worked,8219.04,2.559
in a mcdonald's even though he's an,8221.599,1.2
electrical engineer couldn't find a job,8222.799,2.08
in 1971 and so he worked at mcdonald's,8224.879,3.679
um we lived in a in a uh like this this,8228.558,3.282
basically like this the housing port,8231.84,2.4
like development uh in in in cambridge,8234.24,2.639
this like this middle building of the,8236.879,1.361
17th floor of this like housing,8238.24,1.279
development,8239.519,1.039
um,8240.558,0.881
i mean i i think that was transformative,8241.439,3.039
for me like i didn't realize so much at,8244.478,2.16
the time how that experience of being,8246.638,3.522
essentially like,8250.16,1.6
poor lower middle class,8251.76,1.839
what effect it had on my outlook,8253.599,2.561
you mentioned to me offline that you,8256.16,1.359
listened to a conversation that i had,8257.519,1.92
with my dad what what impact did your,8259.439,2.0
dad have in your life what uh what,8261.439,2.0
memories do you have about him he was a,8263.439,2.08
rocket scientist actually,8265.519,1.84
he,8267.359,1.279
helped design rocket guidance systems he,8268.638,2.321
died when i was 20,8270.959,2.0
and i still miss him to this day,8272.959,2.241
and i think that,8275.2,1.438
experience of seeing him,8276.638,2.08
sacrifice,8278.718,1.282
his hidden self for his family,8280.0,3.599
a brilliant man but uh in many ways,8283.599,2.401
frustrated with like the the his,8286.0,2.0
opportunities in the world which,8288.0,1.28
publicly would let him to come to the,8289.28,1.118
u.s in the first place,8290.398,2.32
that's,8292.718,1.122
transformed that's had a transformative,8293.84,1.599
effect on me and i wish i could tell him,8295.439,2.0
that,8297.439,0.959
looking back,8298.398,2.641
do you,8301.519,1.681
think about your own mortality do you,8303.2,2.159
think about your death your dad is no,8305.359,2.24
longer with us,8307.599,1.681
you're the,8309.28,1.519
the old wise sage,8310.799,2.56
that represents it's funny,8313.359,2.32
i've only,8315.679,1.2
worried about death uh once in this,8316.879,2.241
pandemic although i've had two of my,8319.12,2.08
cousin,8321.2,0.88
who was 73 and my my uncle was 74 die,8322.08,4.0
in india during the pandemic and i,8326.08,2.08
grieved them both from covid um,8328.16,4.478
like the fear of covid really has only,8332.638,1.84
hit me,8334.478,0.961
only really literally once during this,8335.439,1.841
it wasn't for me,8337.28,1.92
and i recognized it's irrational so on,8339.2,2.08
the eve of the santa clara county zero,8341.28,2.48
prevalent study,8343.76,1.44
um it was it was a really interesting,8345.2,2.399
thing because so many people volunteered,8347.599,2.0
to help,8349.599,1.521
and um my my my daughter,8351.12,2.88
who's 20 she was i guess was 19 at the,8354.0,2.318
time and my wife also volunteered to,8356.318,1.762
help with like various aspects of the,8358.08,2.0
study and so the eve of the study they,8360.08,2.0
were going to go out in public,8362.08,1.92
and i didn't know what the death rate,8364.0,1.359
was because we hadn't done the study,8365.359,2.32
and i suspected it was lower than people,8367.679,2.081
were saying but i didn't know,8369.76,1.759
i knew,8371.519,1.199
about the age gradient because i'd seen,8372.718,1.6
the chinese data,8374.318,1.361
and my my daughter is young but my wife,8375.679,2.0
is my age,8377.679,1.361
and i didn't know the death rate,8379.04,1.759
and i couldn't sleep the night before,8380.799,2.64
like what if i'm putting my family,8383.439,2.401
my kid my daughter and my wife at risk,8385.84,2.718
because of some some activity that i'm,8388.558,1.921
doing,8390.479,1.121
um it was kind of i don't know i mean it,8391.6,1.92
was so worried about the well-being,8393.52,3.36
and of others yeah when you look in the,8396.88,2.72
mirror i if i die i die i mean like i,8399.6,2.24
just it's not i again i'm christian so i,8401.84,2.479
don't death is not the end for me uh i,8404.319,2.401
believe um and so i don't i don't,8406.72,2.0
particularly worried about my own death,8408.72,1.679
but i i do,8410.399,2.561
i mean i just i think we can't help but,8412.96,1.439
we worry about the the well-being of our,8414.399,1.521
loved ones,8415.92,1.6
so,8417.52,1.68
from the perspective of god then let me,8419.2,2.08
ask you um,8421.28,1.92
what do you think is the meaning of this,8423.2,1.44
whole journey we're on what do you think,8424.64,1.52
is the meaning of life,8426.16,1.68
no it's very simple love one another,8427.84,2.8
treat your neighbor as yourself,8430.64,1.839
it's love yeah simple as that,8432.479,3.121
well i'd love to see a little bit more,8435.6,2.0
of that in this pandemic,8437.6,2.24
it's an opportunity for the best,8439.84,2.88
of our nature to shine it's so i've seen,8442.72,2.4
some of the worst,8445.12,1.92
um but i think some of that is just good,8447.04,2.0
therapy and uh i'm hoping in the end,8449.04,3.2
what we have here is uh is love at the,8452.24,2.88
very least,8455.12,1.199
make your dad proud with some,8456.319,2.16
incredible rockets,8458.479,2.241
that we're launching i think you get,8460.72,1.36
along well with my dad lex,8462.08,2.319
i definitely would,8464.399,1.361
thank you so much this is an incredible,8465.76,1.92
honor to talk to you jay he's been an,8467.68,1.759
inspiration to so many people and keep,8469.439,2.321
fighting the good fight thank you so,8471.76,1.92
much for uh spending your valuable time,8473.68,1.92
with me thank you for having me here,8475.6,1.2
appreciate it,8476.8,1.519
thanks for listening to this,8478.319,1.04
conversation with jay about acaria to,8479.359,2.08
support this podcast please check out,8481.439,2.241
our sponsors in the description and now,8483.68,3.04
let me leave you some words from alice,8486.72,2.0
walker,8488.72,1.52
