Text,Start Time,Duration
a rough lay of the land of the the,8450.0,3.76
knowledge landscape,8451.92,4.16
um like try to learn a little bit about,8453.76,4.96
a lot of things um because you might not,8456.08,3.76
know what you're really interested how,8458.72,1.759
would you know what you're really,8459.84,2.4
interested in if you at least aren't,8460.479,3.281
like doing it,8462.24,4.48
peripheral exploration of broadly of,8463.76,4.0
of,8466.72,4.12
the knowledge landscape,8467.76,6.4
um and you talk to people from different,8470.84,5.88
walks of life and different uh,8474.16,4.64
industries and professions and skills,8476.72,4.4
and like what occupations like just try,8478.8,4.559
you know,8481.12,2.239
learn as much as possible,8483.439,3.641
man search for meaning,8487.2,3.04
isn't the whole thing a search for,8490.72,2.88
meaning,8492.08,2.56
is,8493.6,2.4
yeah what's the meaning of life and all,8494.64,2.32
you know,8496.0,2.479
but just generally like i said i would,8496.96,3.84
encourage people to read broadly,8498.479,5.681
in many different subject areas um,8500.8,5.76
and and and then try to find something,8504.16,5.68
where there's an overlap of your talents,8506.56,4.16
and,8509.84,2.639
and what you're interested in so people,8510.72,3.599
may be good at something but or they may,8512.479,2.641
have,8514.319,2.16
skill at a particular thing but they,8515.12,3.04
don't like doing it,8516.479,2.801
um,8518.16,2.8
so you want to try to find a thing where,8519.28,3.36
you ha you're,8520.96,4.16
that's a good a good uh combination of,8522.64,4.24
of your of the things that you're,8525.12,4.08
inherently good at but you also like,8526.88,3.439
doing,8529.2,2.96
um,8530.319,4.16
and um and reading is a super fast,8532.16,5.36
shortcut to to figure out which where,8534.479,5.201
are you you're both good at it you like,8537.52,4.24
doing it and it will actually have,8539.68,4.08
positive impact well you've got to learn,8541.76,5.599
about things somehow so re reading,8543.76,6.48
a broad range just really,8547.359,3.761
read it,8550.24,2.239
you know the more important one is that,8551.12,2.72
kid i i,8552.479,4.721
read through the encyclopedia uh so,8553.84,4.639
that's pretty helpful,8557.2,2.72
um,8558.479,2.801
and uh,8559.92,2.479
there's also things i didn't even know,8561.28,3.28
existed or a lot so obviously it's like,8562.399,4.401
as broad as it gets encyclopedias were,8564.56,3.919
digestible i think,8566.8,4.4
uh you know whatever 40 years ago,8568.479,4.0
um,8571.2,2.56
so,8572.479,2.401
um,8573.76,2.719
you know we read through the the,8574.88,3.36
condensed version of the encyclopedia,8576.479,4.0
britannica i'd recommend that,8578.24,4.56
um you can always like skip subjects or,8580.479,4.481
you read a few paragraphs and you know,8582.8,3.28
you're not interested just jump to the,8584.96,2.56
next one,8586.08,3.2
so read the encyclopedia we're just,8587.52,2.879
gonna,8589.28,2.72
skim through it,8590.399,3.92
um,8592.0,2.319
and um,8594.88,3.84
but you know i put a lot of stock and,8597.28,3.28
certainly have a lot of respect for,8598.72,4.639
someone who puts in an honest day's work,8600.56,5.36
uh to do useful things,8603.359,3.281
and,8605.92,2.96
and just generally to have like not a,8606.64,4.48
zero-sum mindset um,8608.88,3.2
or or,8611.12,3.04
like have more of a,8612.08,5.84
grow the pie mindset like the,8614.16,5.44
if you if you sort of say like,8617.92,4.559
when when we see people like perhaps um,8619.6,5.52
including some very smart people,8622.479,5.441
kind of uh taking an attitude of uh like,8625.12,4.4
like doing things that seem like morally,8627.92,2.88
questionable,8629.52,3.839
it's often because they have at a base,8630.8,4.96
sort of axiomatic level a zero-sum,8633.359,3.921
mindset,8635.76,4.16
um and and they without realizing it,8637.28,4.4
they don't realize they have a,8639.92,3.68
zero-sum mindset or at least that they,8641.68,3.679
don't realize it consciously,8643.6,3.839
um and so if you have a zero-sum mindset,8645.359,3.601
then the only way to get ahead is by,8647.439,3.92
taking things from others,8648.96,4.56
if if it's like if if,8651.359,4.641
if the pie is fixed then the only way to,8653.52,4.48
have more pie is to take someone else's,8656.0,3.12
pie,8658.0,3.04
but but this is false like obviously the,8659.12,3.52
pie has grown dramatically over time the,8661.04,3.439
economic pie,8662.64,3.2
so,8664.479,4.801
in reality you can have that,8665.84,3.44
so overuse this analogy if you have a,8669.439,6.241
lot of you can have there's a lot of pi,8671.76,3.92
yeah it's not fixed um,8675.76,4.8
so you really want to make sure you,8678.8,4.0
don't you're not operating um,8680.56,3.919
without realizing it from a zero-sum,8682.8,3.44
mindset,8684.479,2.96
where the only way to get ahead is to,8686.24,2.239
take things from others then that's,8687.439,2.401
going to result in you trying to take,8688.479,3.361
things from others which is not not good,8689.84,3.84
it's much better to work on,8691.84,2.12
uh,8693.68,1.36
[Music],8693.96,2.76
adding to the economic pie maybe you,8695.04,4.16
know so,8696.72,2.48
uh you know creating,8699.439,3.92
like i said creating more than you,8702.0,3.84
consume uh doing more than you,8703.359,4.241
yeah um,8705.84,3.599
so that that's a big deal um i think,8707.6,3.44
there's like you know a fair number of,8709.439,3.281
people in,8711.04,3.359
in finance that,8712.72,4.4
uh do have a bit of a zero-sum mindset,8714.399,5.04
i mean it's all walks of life i've seen,8717.12,5.44
that one of the one of the reasons,8719.439,6.0
uh rogan inspires me he celebrates oh,8722.56,5.6
there's a lot there's not not creating a,8725.439,4.321
constant competition like there's a,8728.16,3.6
scarcity of resources what happens when,8729.76,3.92
you celebrate others and you promote,8731.76,3.04
others,8733.68,2.88
the ideas of others,8734.8,4.32
it uh it actually grows that pie i mean,8736.56,5.759
it the every like the uh the resource,8739.12,5.359
the resources become less scarce,8742.319,3.841
and that that applies in a lot of kinds,8744.479,3.361
of domains it applies in academia where,8746.16,3.279
a lot of people are very,8747.84,3.68
uh see some funding for academic,8749.439,4.641
research is zero sum and it is not if,8751.52,4.56
you celebrate each other if you make if,8754.08,3.84
you get everybody to be excited about ai,8756.08,4.48
about physics above mathematics i think,8757.92,4.399
it there'd be more and more funding and,8760.56,4.0
i think everybody wins yeah that applies,8762.319,4.241
i think broadly,8764.56,4.879
yeah yeah exactly so last,8766.56,6.48
last question about love and meaning,8769.439,6.241
uh what is the role of love in the human,8773.04,4.88
condition broadly and more specific to,8775.68,5.36
you how has love romantic love or,8777.92,4.96
otherwise made you a better person a,8781.04,4.72
better human being,8782.88,2.88
better engineer,8787.04,3.439
now you're asking really perplexing,8789.04,3.04
questions,8790.479,3.92
um,8792.08,4.72
it's hard to give up,8794.399,4.08
i mean there are many,8796.8,4.559
books poems and songs written about what,8798.479,4.321
is love and,8801.359,3.441
what is what exactly,8802.8,4.88
you know um,8804.8,4.24
you know what is love people don't hurt,8807.68,3.52
me,8809.04,2.16
um that's one of the great ones yes yeah,8811.52,4.64
you've you've earlier quoted shakespeare,8814.399,5.121
but that that's really up there yeah,8816.16,5.76
let me that was the many splendor thing,8819.52,4.0
uh,8821.92,3.28
i mean there's um,8823.52,3.04
it's because we've talked about so many,8825.2,2.8
inspiring things like be useful in the,8826.56,3.839
world sort of like solve problems,8828.0,4.56
alleviate suffering but,8830.399,4.161
it seems like connection between humans,8832.56,5.12
is a source you know it's a,8834.56,4.799
it's a source of joy it's a source of,8837.68,3.6
meaning and that that's what love is,8839.359,4.641
friendship love,8841.28,4.8
i i just wonder if you think about that,8844.0,4.399
kind of thing when you talk about,8846.08,3.6
preserving the light of human,8848.399,3.04
consciousness right and thus becoming a,8849.68,5.44
multiplication multi-planetary species,8851.439,6.401
i mean to me at least,8855.12,4.48
um,8857.84,4.479
that that means like if we're just alone,8859.6,5.12
and conscious and intelligent it doesn't,8862.319,4.481
mean nearly as much as if we're with,8864.72,3.36
others,8866.8,3.44
right and there's some magic created,8868.08,3.84
when we're together,8870.24,2.8
the,8871.92,3.2
uh the friendship of it and i think the,8873.04,4.319
highest form of it is love which i think,8875.12,4.8
broadly is is much bigger than just sort,8877.359,5.361
of romantic but also yes romantic love,8879.92,3.84
and,8882.72,3.52
um family and those kinds of things well,8883.76,4.639
i mean the reason i guess i care about,8886.24,3.92
us becoming a multi-planet species in a,8888.399,3.841
space frank civilization,8890.16,2.88
is,8892.24,4.0
foundationally i love humanity,8893.04,4.96
um,8896.24,5.68
and and so i wish to see it prosper and,8898.0,7.04
do great things and be happy and,8901.92,5.439
um and if i did not love humanity i,8905.04,5.439
would not care about these things,8907.359,3.12
so when you look at the whole of it the,8911.12,3.199
the human history all the people has,8912.8,4.48
ever lived all the people alive now,8914.319,4.0
it's pretty,8917.28,4.32
we're we're okay,8918.319,5.521
on the whole we're pretty interesting,8921.6,3.6
uh bunch,8923.84,2.639
yeah,8925.2,2.88
both things considered,8926.479,3.521
and i've read a lot of history including,8928.08,4.56
the darkest worst parts of it,8930.0,5.359
and uh and despite all that i think on,8932.64,4.24
balance,8935.359,4.0
i still love humanity,8936.88,5.12
you joked about it with the 42 uh what,8939.359,3.921
what do you think is the meaning of this,8942.0,3.359
whole thing,8943.28,5.6
is like is there a non-numerical oh,8945.359,5.601
yeah well really i think what douglas,8948.88,3.439
adams was saying in hitchhiker's guide,8950.96,3.12
to the galaxy is that,8952.319,3.361
um,8954.08,3.76
the universe is the answer,8955.68,3.04
and,8957.84,2.08
uh,8958.72,2.0
what,8959.92,2.479
we really need to figure out are what,8960.72,3.84
questions to ask about the answer that,8962.399,4.161
is the universe yeah,8964.56,3.44
and that the question is the really the,8966.56,2.879
hard part and if you can properly frame,8968.0,3.439
the question then the answer relatively,8969.439,4.481
speaking is easy,8971.439,3.681
so,8973.92,4.8
so therefore if you want to understand,8975.12,4.4
what,8978.72,2.08
questions to ask about the universe you,8979.52,2.64
want to understand the meaning of life,8980.8,2.559
we need to,8982.16,2.4
expand the scope and scale of,8983.359,2.321
consciousness,8984.56,3.68
so that we're better able to,8985.68,3.92
understand the nature of the universe,8988.24,2.239
and,8989.6,2.719
and understand the meaning of life,8990.479,3.041
and ultimately,8992.319,3.281
the most important part would be to ask,8993.52,4.08
the right question,8995.6,3.52
yes uh,8997.6,3.28
thereby elevating the role of the,8999.12,3.68
interviewer,9000.88,4.24
yes exactly as the most important human,9002.8,4.8
in the room,9005.12,4.4
good questions are,9007.6,3.52
you know it's a hot it's hard to come up,9009.52,3.04
with good questions,9011.12,3.92
uh absolutely um,9012.56,4.16
but yeah like it's like that that is the,9015.04,4.48
foundation of my philosophy is that,9016.72,5.12
um i i am curious about the nature of,9019.52,4.24
the universe and,9021.84,3.68
uh,9023.76,4.639
you know and obviously i will die,9025.52,4.56
i don't know when i'll die but i won't,9028.399,4.161
live forever um,9030.08,4.0
but i would like to know that we are on,9032.56,3.44
a path to understanding the nature of,9034.08,3.44
the universe and the meaning of life and,9036.0,3.6
what questions to ask about the answer,9037.52,3.919
that is the universe,9039.6,4.0
and um and so if we expand the scope and,9041.439,4.0
scale of humanity and consciousness in,9043.6,3.6
general which includes silicon,9045.439,4.561
consciousness then,9047.2,2.8
that you know there were that that seems,9050.399,4.481
like a fundamentally good thing,9051.84,3.04
elon like i said,9055.04,4.399
i'm deeply grateful that you would spend,9057.359,3.681
your extremely valuable time with me,9059.439,4.801
today and also that you are given,9061.04,5.279
millions of people hope in this,9064.24,5.36
difficult time this divisive time,9066.319,6.241
in this uh cynical time so i hope you do,9069.6,4.4
continue doing what you're doing thank,9072.56,2.879
you so much for talking today oh you're,9074.0,3.12
welcome uh thanks for your excellent,9075.439,3.121
questions,9077.12,2.48
thanks for listening to this,9078.56,3.12
conversation with elon musk to support,9079.6,3.68
this podcast please check out our,9081.68,3.52
